"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(0,)","(7,)","(3,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(7.49,)","(3.86,)","(0.0,)","(0,)","(7,)","(3,)","(0,)","(0,)","(1,)","(0,)","(0,)","(200238,)"
"(0,)","(36,)","(3,)","(4,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.09,)","(28.55,)","(0.0,)","(4.03,)","(0,)","('null',)","(3,)","(4,)","(0,)","(1,)","(1,)","(0,)","(200289,)"
"(8,)","(36,)","(10,)","(4,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(8.71,)","(0.0,)","(6.8,)","(0.0,)","(8,)","('null',)","(10,)","(4,)","(1,)","(1,)","(2,)","(1,)","(200340,)"
"(47,)","(13,)","(10,)","(12,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(38.34,)","(-22.29,)","(0.0,)","(8.79,)","('null',)","(13,)","(10,)","(12,)","(1,)","(5,)","(4,)","(3,)","(200391,)"
"(44,)","(21,)","(17,)","(19,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.61,)","(7.76,)","(6.43,)","(6.23,)","('null',)","(21,)","(17,)","(19,)","(2,)","(10,)","(7,)","(6,)","(200442,)"
"(44,)","(25,)","(23,)","(26,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(4.14,)","(6.3,)","(7.62,)","('null',)","(25,)","(23,)","(26,)","(2,)","(16,)","(11,)","(10,)","(200493,)"
"(28,)","(28,)","(27,)","(29,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-16.37,)","(3.34,)","(4.39,)","(2.96,)","(28,)","(28,)","(27,)","(29,)","(12,)","(21,)","(15,)","(15,)","(200544,)"
"(74,)","(45,)","(30,)","(35,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(46.0,)","(16.21,)","(2.53,)","(5.46,)","('null',)","(45,)","(30,)","(35,)","(18,)","(26,)","(19,)","(20,)","(200595,)"
"(41,)","(53,)","(36,)","(40,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-33.05,)","(8.14,)","(5.73,)","(5.32,)","(41,)","(53,)","(36,)","(40,)","(34,)","(30,)","(23,)","(26,)","(200646,)"
"(95,)","(43,)","(42,)","(42,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(54.21,)","(-10.32,)","(6.29,)","(1.92,)","('null',)","(43,)","(42,)","(42,)","(34,)","(35,)","(29,)","(31,)","(200697,)"
"(45,)","(45,)","(44,)","(46,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-49.26,)","(2.19,)","(2.12,)","(4.46,)","(45,)","(45,)","(44,)","(46,)","(38,)","(39,)","(33,)","(36,)","(200748,)"
"(68,)","(51,)","(49,)","(51,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(22.4,)","(6.08,)","(4.94,)","(4.5,)","('null',)","(51,)","(49,)","(51,)","(38,)","(44,)","(38,)","(40,)","(200799,)"
"(70,)","(52,)","(50,)","(53,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.8,)","(1.01,)","(0.93,)","(2.05,)","('null',)","(52,)","(50,)","(53,)","(43,)","(48,)","(41,)","(44,)","(200850,)"
"(67,)","(56,)","(55,)","(56,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.38,)","(4.45,)","(5.24,)","(3.4,)","('null',)","(56,)","(55,)","(56,)","(43,)","(50,)","(46,)","(48,)","(200901,)"
"(59,)","(59,)","(58,)","(59,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-8.54,)","(2.96,)","(3.27,)","(2.52,)","(59,)","(59,)","(58,)","(59,)","(52,)","(51,)","(49,)","(51,)","(200952,)"
"(88,)","(63,)","(62,)","(62,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(29.63,)","(3.79,)","(3.19,)","(3.24,)","('null',)","(63,)","(62,)","(62,)","(52,)","(54,)","(53,)","(54,)","(201003,)"
"(76,)","(65,)","(65,)","(63,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-11.97,)","(2.08,)","(3.03,)","(0.99,)","(76,)","(65,)","(65,)","(63,)","(67,)","(57,)","(56,)","(57,)","(201054,)"
"(86,)","(68,)","(66,)","(67,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(9.1,)","(2.8,)","(1.63,)","(4.3,)","(86,)","(68,)","(66,)","(67,)","(73,)","(60,)","(59,)","(60,)","(201105,)"
"(80,)","(70,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-6.02,)","(1.8,)","(2.3,)","(0.58,)","(80,)","(70,)","(68,)","(68,)","(75,)","(63,)","(62,)","(62,)","(201156,)"
"(72,)","(74,)","(70,)","(71,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-7.27,)","(3.9,)","(1.21,)","(3.05,)","(72,)","(74,)","(70,)","(71,)","(74,)","(66,)","(64,)","(65,)","(201207,)"
"(75,)","(75,)","(74,)","(72,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.74,)","(1.4,)","(3.9,)","(1.3,)","(75,)","(75,)","(74,)","(72,)","(77,)","(69,)","(67,)","(67,)","(201258,)"
"(104,)","(76,)","(74,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(29.1,)","(1.45,)","(0.0,)","(4.2,)","('null',)","(76,)","(74,)","(76,)","(77,)","(71,)","(69,)","(69,)","(201309,)"
"(80,)","(80,)","(78,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-24.58,)","(3.08,)","(4.36,)","(0.0,)","(80,)","(80,)","(78,)","(76,)","(78,)","(73,)","(71,)","(71,)","(201360,)"
"(83,)","(83,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.33,)","(3.33,)","(1.57,)","(3.08,)","(83,)","(83,)","(80,)","(80,)","(78,)","(76,)","(74,)","(73,)","(201411,)"
"(83,)","(83,)","(81,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(1.63,)","(1.63,)","(83,)","(83,)","(81,)","(81,)","(78,)","(78,)","(76,)","(76,)","(201462,)"
"(85,)","(85,)","(82,)","(83,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.77,)","(1.77,)","(0.42,)","(1.7,)","(85,)","(85,)","(82,)","(83,)","(81,)","(80,)","(78,)","(78,)","(201513,)"
"(87,)","(86,)","(83,)","(83,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.33,)","(0.92,)","(1.28,)","(0.0,)","(87,)","(86,)","(83,)","(83,)","(83,)","(82,)","(79,)","(79,)","(201564,)"
"(88,)","(88,)","(85,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.46,)","(2.87,)","(1.77,)","(2.69,)","(88,)","(88,)","(85,)","(86,)","(84,)","(84,)","(81,)","(81,)","(201615,)"
"(88,)","(88,)","(86,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(1.85,)","(-0.92,)","(88,)","(88,)","(86,)","(85,)","(85,)","(85,)","(82,)","(83,)","(201666,)"
"(88,)","(88,)","(87,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.48,)","(1.85,)","(88,)","(88,)","(87,)","(86,)","(86,)","(86,)","(84,)","(84,)","(201717,)"
"(91,)","(90,)","(86,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.07,)","(2.02,)","(-0.48,)","(1.93,)","(91,)","(90,)","(86,)","(88,)","(87,)","(87,)","(84,)","(85,)","(201768,)"
"(93,)","(91,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(1.04,)","(1.93,)","(0.0,)","(93,)","(91,)","(88,)","(88,)","(89,)","(88,)","(85,)","(86,)","(201819,)"
"(93,)","(93,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(1.61,)","(0.0,)","(0.0,)","(93,)","(93,)","(88,)","(88,)","(90,)","(89,)","(86,)","(86,)","(201870,)"
"(93,)","(93,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(-0.54,)","(0.0,)","(0.0,)","(93,)","(93,)","(88,)","(88,)","(91,)","(90,)","(87,)","(87,)","(201921,)"
"(91,)","(93,)","(91,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.07,)","(0.54,)","(3.07,)","(4.13,)","(91,)","(93,)","(91,)","(93,)","(91,)","(91,)","(88,)","(88,)","(201972,)"
"(95,)","(95,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.28,)","(1.67,)","(1.07,)","(-1.07,)","(95,)","(95,)","(93,)","(91,)","(92,)","(92,)","(89,)","(89,)","(202023,)"
"(95,)","(95,)","(91,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(-1.07,)","(-1.04,)","(95,)","(95,)","(91,)","(90,)","(93,)","(93,)","(89,)","(89,)","(202074,)"
"(96,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(0.0,)","(1.07,)","(2.66,)","(96,)","(95,)","(93,)","(93,)","(93,)","(94,)","(90,)","(90,)","(202125,)"
"(95,)","(95,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(0.0,)","(0.54,)","(-1.61,)","(95,)","(95,)","(93,)","(91,)","(94,)","(94,)","(91,)","(91,)","(202176,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(1.07,)","(95,)","(95,)","(93,)","(93,)","(94,)","(94,)","(92,)","(91,)","(202227,)"
"(96,)","(96,)","(93,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(1.73,)","(-0.54,)","(2.21,)","(96,)","(96,)","(93,)","(95,)","(95,)","(95,)","(92,)","(92,)","(202278,)"
"(95,)","(95,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(-1.73,)","(2.21,)","(-2.21,)","(95,)","(95,)","(95,)","(93,)","(95,)","(95,)","(93,)","(92,)","(202329,)"
"(96,)","(96,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(1.73,)","(-2.21,)","(0.54,)","(96,)","(96,)","(93,)","(93,)","(95,)","(95,)","(93,)","(93,)","(202380,)"
"(96,)","(96,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.54,)","(-0.54,)","(96,)","(96,)","(93,)","(93,)","(95,)","(95,)","(93,)","(93,)","(202431,)"
"(96,)","(95,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-1.73,)","(1.67,)","(0.54,)","(96,)","(95,)","(95,)","(93,)","(95,)","(95,)","(93,)","(93,)","(202482,)"
"(97,)","(98,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.59,)","(3.53,)","(0.0,)","(1.67,)","(97,)","(98,)","(95,)","(95,)","(96,)","(96,)","(94,)","(93,)","(202533,)"
"(98,)","(98,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.2,)","(0.0,)","(0.0,)","(0.0,)","(98,)","(98,)","(95,)","(95,)","(96,)","(96,)","(94,)","(93,)","(202584,)"
"(96,)","(96,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(-1.8,)","(0.0,)","(-1.67,)","(96,)","(96,)","(95,)","(93,)","(96,)","(96,)","(94,)","(93,)","(202635,)"
"(98,)","(97,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(0,)","(0,)","(0,)","(0,)","(1.8,)","(0.59,)","(0.0,)","(1.67,)","(98,)","(97,)","(95,)","(95,)","(96,)","(96,)","(94,)","(94,)","(202686,)"
"(137,)","(124,)","(111,)","(111,)","(7,)","(-8,)","(-7,)","(6,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(7,)","(8,)","(6,)","(6,)","(39.17,)","(26.47,)","(15.87,)","(15.87,)","('null',)","('null',)","(111,)","(111,)","(97,)","(96,)","(97,)","(97,)","(202737,)"
"(93,)","(145,)","(90,)","(95,)","(22,)","(-24,)","(-16,)","(15,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(14,)","(15,)","(9,)","(9,)","(-44.36,)","(21.42,)","(-20.2,)","(-15.87,)","(93,)","('null',)","(90,)","(95,)","(96,)","(97,)","(96,)","(97,)","(202788,)"
"(88,)","(81,)","(115,)","(126,)","(27,)","(-30,)","(-17,)","(16,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(4,)","(5,)","(0,)","(0,)","(-4.68,)","(-63.82,)","(25.03,)","(31.75,)","(88,)","(81,)","('null',)","('null',)","(94,)","(93,)","(97,)","(97,)","(202839,)"
"(91,)","(102,)","(111,)","(108,)","(22,)","(-23,)","(-12,)","(12,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(-5,)","(-6,)","(-5,)","(-4,)","(3.07,)","(20.93,)","(-4.83,)","(-18.14,)","(91,)","('null',)","('null',)","(108,)","(93,)","(91,)","(97,)","(100,)","(202890,)"
"(71,)","(81,)","(116,)","(113,)","(18,)","(-17,)","(-9,)","(9,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(-3,)","(-6,)","(-2,)","(-2,)","(-20.53,)","(-20.93,)","(5.85,)","(4.63,)","(71,)","(81,)","('null',)","(113,)","(88,)","(86,)","(98,)","(104,)","(202941,)"
"(97,)","(66,)","(108,)","(108,)","(19,)","(-18,)","(-10,)","(11,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(0,)","(1,)","(1,)","(1,)","(26.13,)","(-14.97,)","(-8.12,)","(-4.63,)","('null',)","(66,)","(108,)","(108,)","(85,)","(76,)","(103,)","(107,)","(202992,)"
"(100,)","(74,)","(108,)","(106,)","(21,)","(-21,)","(-12,)","(12,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(1,)","(3,)","(1,)","(1,)","(3.07,)","(7.41,)","(0.0,)","(-2.18,)","('null',)","(74,)","(108,)","(106,)","(85,)","(75,)","(102,)","(106,)","(203043,)"
"(74,)","(72,)","(111,)","(111,)","(21,)","(-22,)","(-12,)","(12,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(0,)","(0,)","(0,)","(0,)","(-26.55,)","(-1.35,)","(2.27,)","(4.44,)","(74,)","(72,)","(111,)","(111,)","(81,)","(74,)","(109,)","(109,)","(203094,)"
"(68,)","(70,)","(115,)","(113,)","(21,)","(-21,)","(-12,)","(12,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(0,)","(-1,)","(0,)","(0,)","(-5.11,)","(-2.55,)","(4.83,)","(2.36,)","(68,)","(70,)","(115,)","(113,)","(76,)","(72,)","(110,)","(109,)","(203145,)"
"(68,)","(74,)","(119,)","(115,)","(21,)","(-20,)","(-12,)","(12,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(3.9,)","(3.11,)","(2.47,)","(68,)","(74,)","(119,)","(115,)","(70,)","(72,)","(112,)","(111,)","(203196,)"
"(70,)","(72,)","(118,)","(116,)","(21,)","(-20,)","(-12,)","(12,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(0,)","(0,)","(0,)","(0,)","(1.21,)","(-1.35,)","(-0.53,)","(1.02,)","(70,)","(72,)","(118,)","(116,)","(70,)","(71,)","(113,)","(111,)","(203247,)"
"(71,)","(74,)","(119,)","(118,)","(21,)","(-20,)","(-12,)","(12,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(0,)","(0,)","(0,)","(0,)","(1.25,)","(1.35,)","(0.53,)","(1.56,)","(71,)","(74,)","(119,)","(118,)","(70,)","(72,)","(115,)","(113,)","(203298,)"
"(71,)","(74,)","(118,)","(119,)","(21,)","(-20,)","(-12,)","(12,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(-0.53,)","(0.53,)","(71,)","(74,)","(118,)","(119,)","(70,)","(72,)","(116,)","(115,)","(203349,)"
"(74,)","(75,)","(121,)","(123,)","(21,)","(-20,)","(-12,)","(12,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(0,)","(0,)","(0,)","(0,)","(2.65,)","(1.4,)","(2.69,)","(4.41,)","(74,)","(75,)","(121,)","(123,)","(70,)","(73,)","(118,)","(117,)","(203400,)"
"(72,)","(75,)","(121,)","(121,)","(21,)","(-20,)","(-12,)","(12,)","(101,)","(101,)","(172,)","(172,)","(21,)","(-21,)","(-12,)","(12,)","(0,)","(0,)","(0,)","(0,)","(-1.35,)","(0.0,)","(0.0,)","(-2.24,)","(72,)","(75,)","(121,)","(121,)","(71,)","(74,)","(119,)","(118,)","(203451,)"
