"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(9,)","(3,)","(4,)","(5,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(9.2,)","(0.0,)","(0.0,)","(5.82,)","(9,)","(3,)","(4,)","(5,)","(2,)","(1,)","(1,)","(3,)","(922797,)"
"(9,)","(12,)","(12,)","(13,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(8.39,)","(8.01,)","(7.92,)","(9,)","(12,)","(12,)","(13,)","(4,)","(3,)","(3,)","(4,)","(922848,)"
"(22,)","(18,)","(19,)","(13,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(13.03,)","(5.67,)","(6.82,)","(0.0,)","(22,)","(18,)","(19,)","(13,)","(10,)","(6,)","(6,)","(5,)","(922899,)"
"(22,)","(50,)","(24,)","(21,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(32.3,)","(5.19,)","(7.76,)","(22,)","('null',)","(24,)","(21,)","(12,)","(7,)","(10,)","(8,)","(922950,)"
"(36,)","(29,)","(30,)","(25,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(14.31,)","(-20.68,)","(6.06,)","(4.14,)","(36,)","(29,)","(30,)","(25,)","(16,)","(13,)","(15,)","(12,)","(923001,)"
"(74,)","(33,)","(33,)","(32,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(37.54,)","(3.7,)","(3.03,)","(6.88,)","('null',)","(33,)","(33,)","(32,)","(19,)","(19,)","(20,)","(18,)","(923052,)"
"(40,)","(38,)","(38,)","(38,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-33.67,)","(5.31,)","(4.76,)","(5.57,)","(40,)","(38,)","(38,)","(38,)","(25,)","(26,)","(26,)","(23,)","(923103,)"
"(55,)","(43,)","(41,)","(41,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(15.15,)","(4.36,)","(3.57,)","(3.57,)","(55,)","(43,)","(41,)","(41,)","(35,)","(32,)","(30,)","(28,)","(923154,)"
"(47,)","(46,)","(46,)","(47,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-7.94,)","(3.77,)","(5.12,)","(5.95,)","(47,)","(46,)","(46,)","(47,)","(40,)","(37,)","(35,)","(34,)","(923205,)"
"(72,)","(50,)","(49,)","(50,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(24.45,)","(3.53,)","(2.6,)","(2.7,)","('null',)","(50,)","(49,)","(50,)","(44,)","(39,)","(39,)","(38,)","(923256,)"
"(93,)","(55,)","(54,)","(54,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(20.95,)","(5.24,)","(5.04,)","(4.11,)","('null',)","(55,)","(54,)","(54,)","(47,)","(44,)","(43,)","(43,)","(923307,)"
"(70,)","(59,)","(57,)","(59,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-22.85,)","(3.7,)","(3.55,)","(4.84,)","('null',)","(59,)","(57,)","(59,)","(47,)","(48,)","(47,)","(48,)","(923358,)"
"(80,)","(93,)","(60,)","(60,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(9.82,)","(33.76,)","(2.64,)","(1.35,)","('null',)","('null',)","(60,)","(60,)","(51,)","(50,)","(51,)","(51,)","(923409,)"
"(105,)","(70,)","(63,)","(63,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(25.26,)","(-22.85,)","(2.89,)","(2.89,)","('null',)","(70,)","(63,)","(63,)","(47,)","(56,)","(54,)","(55,)","(923460,)"
"(95,)","(68,)","(66,)","(66,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-10.03,)","(-1.8,)","(3.17,)","(3.17,)","('null',)","(68,)","(66,)","(66,)","('null',)","(60,)","(58,)","(58,)","(923511,)"
"(71,)","(70,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-23.81,)","(1.8,)","(1.71,)","(2.3,)","(71,)","(70,)","(68,)","(68,)","(71,)","(64,)","(61,)","(61,)","(923562,)"
"(74,)","(74,)","(71,)","(71,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.65,)","(3.9,)","(3.05,)","(2.46,)","(74,)","(74,)","(71,)","(71,)","(72,)","(68,)","(64,)","(64,)","(923613,)"
"(76,)","(75,)","(72,)","(72,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.12,)","(1.4,)","(1.3,)","(1.3,)","(76,)","(75,)","(72,)","(72,)","(73,)","(71,)","(66,)","(66,)","(923664,)"
"(78,)","(80,)","(75,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.24,)","(4.53,)","(2.74,)","(4.2,)","(78,)","(80,)","(75,)","(76,)","(74,)","(72,)","(69,)","(69,)","(923715,)"
"(79,)","(78,)","(76,)","(78,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.17,)","(-1.57,)","(1.45,)","(1.51,)","(79,)","(78,)","(76,)","(78,)","(75,)","(74,)","(71,)","(71,)","(923766,)"
"(83,)","(90,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.73,)","(12.48,)","(3.08,)","(1.57,)","(83,)","(90,)","(80,)","(80,)","(76,)","(77,)","(73,)","(74,)","(923817,)"
"(85,)","(85,)","(80,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.77,)","(-5.8,)","(0.0,)","(1.63,)","(85,)","(85,)","(80,)","(81,)","(79,)","(80,)","(75,)","(76,)","(923868,)"
"(85,)","(86,)","(81,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.92,)","(1.63,)","(3.47,)","(85,)","(86,)","(81,)","(85,)","(81,)","(82,)","(77,)","(78,)","(923919,)"
"(84,)","(85,)","(83,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.45,)","(-0.92,)","(1.7,)","(0.0,)","(84,)","(85,)","(83,)","(85,)","(82,)","(84,)","(79,)","(80,)","(923970,)"
"(88,)","(86,)","(83,)","(84,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.23,)","(1.85,)","(0.0,)","(-0.45,)","(88,)","(86,)","(83,)","(84,)","(84,)","(85,)","(80,)","(82,)","(924021,)"
"(88,)","(88,)","(84,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.93,)","(1.32,)","(0.45,)","(88,)","(88,)","(84,)","(85,)","(85,)","(86,)","(81,)","(83,)","(924072,)"
"(90,)","(88,)","(86,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.51,)","(0.0,)","(2.3,)","(1.85,)","(90,)","(88,)","(86,)","(86,)","(86,)","(86,)","(82,)","(84,)","(924123,)"
"(90,)","(90,)","(88,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.51,)","(1.51,)","(1.93,)","(0.0,)","(90,)","(90,)","(88,)","(86,)","(87,)","(87,)","(84,)","(85,)","(924174,)"
"(93,)","(93,)","(88,)","(87,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.66,)","(2.63,)","(0.0,)","(0.48,)","(93,)","(93,)","(88,)","(87,)","(88,)","(88,)","(85,)","(85,)","(924225,)"
"(93,)","(93,)","(88,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(0.54,)","(0.0,)","(3.48,)","(93,)","(93,)","(88,)","(90,)","(90,)","(89,)","(86,)","(86,)","(924276,)"
"(93,)","(93,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(-0.54,)","(1.51,)","(-0.51,)","(93,)","(93,)","(90,)","(90,)","(91,)","(90,)","(87,)","(87,)","(924327,)"
"(96,)","(95,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.4,)","(2.21,)","(0.51,)","(0.51,)","(96,)","(95,)","(90,)","(90,)","(92,)","(92,)","(88,)","(88,)","(924378,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(0.0,)","(2.66,)","(2.66,)","(95,)","(95,)","(93,)","(93,)","(93,)","(93,)","(89,)","(89,)","(924429,)"
"(96,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(0.0,)","(-0.54,)","(-0.54,)","(96,)","(95,)","(93,)","(93,)","(94,)","(94,)","(90,)","(90,)","(924480,)"
"(95,)","(96,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(1.73,)","(0.54,)","(-1.07,)","(95,)","(96,)","(93,)","(91,)","(94,)","(94,)","(91,)","(91,)","(924531,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-1.73,)","(-0.54,)","(1.61,)","(95,)","(95,)","(93,)","(93,)","(95,)","(94,)","(92,)","(91,)","(924582,)"
"(96,)","(97,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(2.32,)","(0.54,)","(-0.54,)","(96,)","(97,)","(93,)","(93,)","(95,)","(95,)","(92,)","(92,)","(924633,)"
"(98,)","(96,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.8,)","(-0.59,)","(1.67,)","(0.54,)","(98,)","(96,)","(95,)","(93,)","(95,)","(95,)","(93,)","(92,)","(924684,)"
"(95,)","(96,)","(93,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.53,)","(0.0,)","(-2.21,)","(1.67,)","(95,)","(96,)","(93,)","(95,)","(95,)","(95,)","(93,)","(93,)","(924735,)"
"(100,)","(100,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.76,)","(3.03,)","(2.21,)","(-1.67,)","(100,)","(100,)","(95,)","(93,)","(96,)","(96,)","(93,)","(93,)","(924786,)"
"(98,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.23,)","(-3.03,)","(0.0,)","(1.67,)","(98,)","(96,)","(95,)","(95,)","(97,)","(96,)","(94,)","(93,)","(924837,)"
"(98,)","(98,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.8,)","(0.0,)","(0.0,)","(98,)","(98,)","(95,)","(95,)","(97,)","(97,)","(94,)","(94,)","(924888,)"
"(96,)","(98,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(0.0,)","(0.0,)","(0.0,)","(96,)","(98,)","(95,)","(95,)","(97,)","(97,)","(94,)","(94,)","(924939,)"
"(183,)","(172,)","(166,)","(161,)","(7,)","(8,)","(7,)","(7,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(7,)","(7,)","(7,)","(7,)","(86.94,)","(73.28,)","(71.43,)","(66.38,)","('null',)","('null',)","('null',)","('null',)","(97,)","(97,)","(94,)","(94,)","(924990,)"
"(102,)","(166,)","(108,)","(102,)","(22,)","(23,)","(22,)","(22,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(14,)","(15,)","(14,)","(14,)","(-81.34,)","(-5.38,)","(-58.56,)","(-59.05,)","(102,)","('null',)","(108,)","(102,)","(98,)","(98,)","(97,)","(96,)","(925041,)"
"(118,)","(130,)","(88,)","(85,)","(38,)","(41,)","(39,)","(40,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(16,)","(18,)","(17,)","(17,)","(15.95,)","(-36.59,)","(-19.22,)","(-17.46,)","(118,)","('null',)","(88,)","(85,)","(102,)","(97,)","(96,)","(94,)","(925092,)"
"(93,)","(86,)","(83,)","(118,)","(56,)","(60,)","(58,)","(58,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(17,)","(18,)","(18,)","(18,)","(-24.95,)","(-44.06,)","(-5.56,)","(33.41,)","(93,)","(86,)","(83,)","('null',)","(101,)","(94,)","(93,)","(94,)","(925143,)"
"(115,)","(100,)","(121,)","(114,)","(73,)","(77,)","(76,)","(75,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(17,)","(16,)","(18,)","(17,)","(22.37,)","(13.98,)","(37.88,)","(-4.23,)","('null',)","(100,)","('null',)","('null',)","(102,)","(94,)","(93,)","(94,)","(925194,)"
"(86,)","(118,)","(126,)","(125,)","(78,)","(79,)","(80,)","(79,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(4,)","(2,)","(4,)","(4,)","(-28.99,)","(18.52,)","(5.77,)","(10.71,)","(86,)","(118,)","('null',)","('null',)","(99,)","(101,)","(93,)","(93,)","(925245,)"
"(88,)","(80,)","(124,)","(137,)","(71,)","(70,)","(72,)","(71,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(-6,)","(-9,)","(-8,)","(-7,)","(1.93,)","(-38.52,)","(-2.95,)","(12.93,)","(88,)","(80,)","('null',)","('null',)","(97,)","(96,)","(93,)","(93,)","(925296,)"
"(93,)","(83,)","(76,)","(81,)","(66,)","(64,)","(64,)","(65,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(-4,)","(-5,)","(-7,)","(-6,)","(4.13,)","(3.33,)","(-47.11,)","(-56.3,)","(93,)","(83,)","(76,)","(81,)","(95,)","(93,)","(82,)","(83,)","(925347,)"
"(102,)","(81,)","(121,)","(100,)","(68,)","(67,)","(66,)","(66,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(1,)","(2,)","(1,)","(1,)","(9.54,)","(-1.7,)","(44.29,)","(18.37,)","(102,)","(81,)","('null',)","(100,)","(92,)","(91,)","(79,)","(90,)","(925398,)"
"(81,)","(106,)","(81,)","(83,)","(70,)","(71,)","(70,)","(70,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(2,)","(3,)","(4,)","(3,)","(-20.93,)","(25.03,)","(-39.58,)","(-16.67,)","(81,)","('null',)","(81,)","(83,)","(90,)","(92,)","(78,)","(88,)","(925449,)"
"(86,)","(81,)","(85,)","(86,)","(70,)","(71,)","(72,)","(71,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(0,)","(0,)","(1,)","(0,)","(5.32,)","(-25.03,)","(3.47,)","(2.69,)","(86,)","(81,)","(85,)","(86,)","(89,)","(88,)","(80,)","(87,)","(925500,)"
"(86,)","(86,)","(83,)","(88,)","(70,)","(70,)","(70,)","(70,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(0,)","(-1,)","(-1,)","(-1,)","(-0.94,)","(4.39,)","(-1.77,)","(2.87,)","(86,)","(86,)","(83,)","(88,)","(89,)","(82,)","(81,)","(87,)","(925551,)"
"(88,)","(88,)","(87,)","(86,)","(70,)","(69,)","(69,)","(69,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(0,)","(0,)","(-1,)","(0,)","(2.87,)","(2.87,)","(4.1,)","(-1.93,)","(88,)","(88,)","(87,)","(86,)","(89,)","(83,)","(82,)","(87,)","(925602,)"
"(86,)","(90,)","(88,)","(90,)","(70,)","(69,)","(69,)","(69,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(0,)","(0,)","(0,)","(0,)","(-1.93,)","(2.02,)","(1.46,)","(3.44,)","(86,)","(90,)","(88,)","(90,)","(88,)","(85,)","(84,)","(88,)","(925653,)"
"(90,)","(90,)","(91,)","(88,)","(70,)","(69,)","(69,)","(69,)","(131,)","(131,)","(131,)","(131,)","(70,)","(70,)","(70,)","(70,)","(0,)","(0,)","(0,)","(0,)","(3.44,)","(-0.51,)","(3.07,)","(-1.51,)","(90,)","(90,)","(91,)","(88,)","(86,)","(87,)","(85,)","(86,)","(925704,)"
