"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.11,)","(0.05,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(25,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.01,)","(0.0,)","(25.59,)","(0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","(0,)"
"(0,)","(0,)","(0,)","(25,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(-0.11,)","(0.0,)","(0,)","(0,)","(0,)","(25,)","(0,)","(0,)","(0,)","(5,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-0.01,)","(0.0,)","(-25.64,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.01,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5,)"
"(0,)","(4,)","(3,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-0.01,)","(4.17,)","(3.97,)","(4.71,)","(0,)","(4,)","(3,)","(4,)","(0,)","(0,)","(0,)","(4,)"
"(0,)","(19,)","(3,)","(19,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(15.44,)","(0.0,)","(14.9,)","(0,)","('null',)","(3,)","('null',)","(0,)","(0,)","(1,)","(0,)"
"(0,)","(28,)","(0,)","(28,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(8.76,)","(-3.97,)","(8.76,)","(0,)","(28,)","(0,)","(28,)","(0,)","(6,)","(1,)","(6,)"
"(0,)","(27,)","(0,)","(35,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-0.59,)","(0.0,)","(6.72,)","(0,)","(27,)","(0,)","(35,)","(0,)","(11,)","(1,)","(13,)"
"(0,)","(21,)","(0,)","(38,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-5.92,)","(0.0,)","(3.56,)","(0,)","(21,)","(0,)","(38,)","(0,)","(16,)","(1,)","(21,)"
"(0,)","(43,)","(0,)","(45,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(21.15,)","(0.0,)","(6.55,)","(0,)","('null',)","(0,)","(45,)","(0,)","(20,)","(1,)","(30,)"
"(0,)","(81,)","(0,)","(50,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(38.62,)","(0.0,)","(5.12,)","(0,)","('null',)","(0,)","(50,)","(0,)","(25,)","(0,)","(39,)"
"(2,)","(81,)","(0,)","(52,)","(0,)","(0,)","(0,)","(0,)","(2.75,)","(0.0,)","(0.0,)","(1.97,)","(2,)","(81,)","(0,)","(52,)","(0,)","(39,)","(0,)","(41,)"
"(2,)","(38,)","(0,)","(56,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-43.17,)","(0.0,)","(4.45,)","(2,)","(38,)","(0,)","(56,)","(0,)","(41,)","(0,)","(46,)"
"(2,)","(38,)","(0,)","(57,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(1.23,)","(2,)","(38,)","(0,)","(57,)","(1,)","(44,)","(0,)","(49,)"
"(2,)","(0,)","(0,)","(60,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-38.46,)","(0.0,)","(2.64,)","(2,)","(0,)","(0,)","(60,)","(1,)","(39,)","(0,)","(53,)"
"(2,)","(0,)","(0,)","(60,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(2,)","(0,)","(0,)","(60,)","(1,)","(31,)","(0,)","(55,)"
"(2,)","(0,)","(4,)","(133,)","(-3,)","(2,)","(3,)","(-4,)","(0.0,)","(0.0,)","(4.31,)","(72.73,)","(2,)","(0,)","(4,)","('null',)","(2,)","(26,)","(0,)","(57,)"
"(2,)","(0,)","(4,)","(62,)","(-5,)","(6,)","(6,)","(-9,)","(0.0,)","(0.0,)","(0.0,)","(-70.83,)","(2,)","(0,)","(4,)","(62,)","(2,)","(12,)","(1,)","(59,)"
"(2,)","(0,)","(22,)","(125,)","(-11,)","(11,)","(13,)","(-19,)","(0.0,)","(0.0,)","(18.28,)","(62.5,)","(2,)","(0,)","('null',)","('null',)","(2,)","(6,)","(1,)","(59,)"
"(2,)","(3,)","(66,)","(59,)","(-16,)","(16,)","(27,)","(-34,)","(0.0,)","(3.73,)","(44.07,)","(-65.74,)","(2,)","(3,)","('null',)","(59,)","(2,)","(0,)","(2,)","(60,)"
"(0,)","(3,)","(25,)","(75,)","(-16,)","(15,)","(35,)","(-39,)","(-2.75,)","(0.0,)","(-41.51,)","(16.21,)","(0,)","(3,)","(25,)","('null',)","(1,)","(1,)","(8,)","(60,)"
"(27,)","(88,)","(83,)","(76,)","(-14,)","(13,)","(33,)","(-33,)","(27.21,)","(85.15,)","(58.18,)","(0.72,)","('null',)","('null',)","('null',)","(76,)","(1,)","(1,)","(11,)","(65,)"
"(32,)","(32,)","(20,)","(60,)","(-14,)","(13,)","(28,)","(-27,)","(5.31,)","(-56.37,)","(-63.13,)","(-15.58,)","(32,)","(32,)","(20,)","(60,)","(7,)","(7,)","(16,)","(64,)"
"(55,)","(49,)","(43,)","(65,)","(-14,)","(13,)","(27,)","(-28,)","(23.04,)","(16.86,)","(23.51,)","(4.97,)","('null',)","('null',)","('null',)","(65,)","(9,)","(9,)","(22,)","(65,)"
"(45,)","(102,)","(43,)","(74,)","(-12,)","(11,)","(23,)","(-25,)","(-9.58,)","(53.18,)","(0.0,)","(8.5,)","(45,)","('null',)","(43,)","(74,)","(19,)","(12,)","(29,)","(66,)"
"(63,)","(53,)","(11,)","(56,)","(-11,)","(10,)","(17,)","(-18,)","(17.52,)","(-49.23,)","(-32.02,)","(-17.34,)","('null',)","(53,)","(11,)","(56,)","(25,)","(29,)","(24,)","(66,)"
"(70,)","(63,)","(11,)","(27,)","(-10,)","(8,)","(13,)","(-13,)","(6.68,)","(10.16,)","(0.0,)","(-29.53,)","(70,)","('null',)","(11,)","(27,)","(49,)","(42,)","(21,)","(59,)"
"(52,)","(95,)","(20,)","(27,)","(-9,)","(8,)","(11,)","(-12,)","(-17.89,)","(31.75,)","(8.51,)","(0.0,)","(52,)","('null',)","(20,)","(27,)","(49,)","(42,)","(21,)","(51,)"
"(111,)","(70,)","(28,)","(28,)","(-9,)","(8,)","(11,)","(-12,)","(58.82,)","(-25.06,)","(8.17,)","(1.16,)","('null',)","(70,)","(28,)","(28,)","(55,)","(61,)","(22,)","(46,)"
"(83,)","(56,)","(30,)","(31,)","(-9,)","(8,)","(11,)","(-12,)","(-27.78,)","(-13.44,)","(2.28,)","(3.38,)","(83,)","(56,)","(30,)","(31,)","(62,)","(59,)","(23,)","(40,)"
"(86,)","(60,)","(37,)","(37,)","(-9,)","(8,)","(11,)","(-12,)","(2.69,)","(3.87,)","(6.39,)","(5.29,)","(86,)","(60,)","(37,)","(37,)","(72,)","(59,)","(22,)","(34,)"
"(83,)","(74,)","(45,)","(39,)","(-9,)","(8,)","(11,)","(-12,)","(-2.69,)","(13.47,)","(8.16,)","(2.18,)","(83,)","('null',)","(45,)","(39,)","(74,)","(62,)","(28,)","(31,)"
"(93,)","(68,)","(56,)","(38,)","(-8,)","(7,)","(11,)","(-11,)","(9.69,)","(-5.7,)","(11.54,)","(-1.12,)","(93,)","(68,)","('null',)","(38,)","(79,)","(63,)","(32,)","(33,)"
"(100,)","(55,)","(91,)","(38,)","(-5,)","(4,)","(6,)","(-7,)","(7.61,)","(-12.82,)","(35.22,)","(0.0,)","(100,)","(55,)","('null',)","(38,)","(89,)","(61,)","(35,)","(35,)"
"(111,)","(76,)","(59,)","(42,)","(-2,)","(2,)","(2,)","(-2,)","(10.48,)","(20.63,)","(-32.69,)","(4.23,)","('null',)","('null',)","(59,)","(42,)","(89,)","(59,)","(42,)","(37,)"
"(104,)","(102,)","(88,)","(88,)","(-5,)","(5,)","(5,)","(-6,)","(-6.54,)","(26.37,)","(29.63,)","(46.56,)","(104,)","('null',)","('null',)","('null',)","(93,)","(61,)","(47,)","(38,)"
"(104,)","(60,)","(43,)","(43,)","(-8,)","(7,)","(10,)","(-12,)","(0.0,)","(-41.96,)","(-45.17,)","(-45.17,)","(104,)","(60,)","(43,)","(43,)","(96,)","(61,)","(49,)","(40,)"
"(97,)","(97,)","(49,)","(45,)","(-11,)","(9,)","(17,)","(-18,)","(-7.01,)","(36.95,)","(5.67,)","(2.26,)","(97,)","('null',)","(49,)","(45,)","(99,)","(61,)","(50,)","(41,)"
"(90,)","(95,)","(54,)","(43,)","(-12,)","(10,)","(20,)","(-21,)","(-6.65,)","(-2.32,)","(5.04,)","(-2.97,)","(90,)","(95,)","(54,)","(43,)","(99,)","(70,)","(51,)","(42,)"
"(106,)","(62,)","(83,)","(83,)","(-9,)","(9,)","(14,)","(-15,)","(15.76,)","(-33.22,)","(28.91,)","(40.32,)","('null',)","(62,)","('null',)","('null',)","(98,)","(72,)","(51,)","(43,)"
"(108,)","(68,)","(51,)","(43,)","(-6,)","(7,)","(7,)","(-8,)","(2.18,)","(6.95,)","(-32.05,)","(-39.62,)","(108,)","(68,)","(51,)","(43,)","(100,)","(71,)","(49,)","(43,)"
"(118,)","(78,)","(100,)","(63,)","(-8,)","(8,)","(10,)","(-10,)","(9.67,)","(9.47,)","(48.72,)","(19.78,)","(118,)","(78,)","('null',)","('null',)","(103,)","(72,)","(49,)","(43,)"
"(80,)","(95,)","(80,)","(50,)","(-12,)","(10,)","(19,)","(-18,)","(-37.71,)","(16.81,)","(-19.19,)","(-13.18,)","(80,)","('null',)","(80,)","(50,)","(98,)","(75,)","(58,)","(45,)"
"(83,)","(95,)","(47,)","(54,)","(-14,)","(12,)","(27,)","(-28,)","(2.53,)","(0.0,)","(-33.19,)","(4.11,)","(83,)","(95,)","(47,)","(54,)","(95,)","(79,)","(58,)","(47,)"
"(97,)","(68,)","(65,)","(57,)","(-14,)","(13,)","(29,)","(-31,)","(14.23,)","(-26.27,)","(17.95,)","(3.55,)","('null',)","(68,)","('null',)","(57,)","(97,)","(74,)","(59,)","(51,)"
"(106,)","(83,)","(86,)","(49,)","(-13,)","(12,)","(24,)","(-25,)","(9.11,)","(14.37,)","(20.45,)","(-8.59,)","(106,)","('null',)","('null',)","(49,)","(99,)","(77,)","(59,)","(50,)"
"(102,)","(100,)","(63,)","(54,)","(-12,)","(11,)","(18,)","(-19,)","(-4.1,)","(17.3,)","(-22.53,)","(5.04,)","(102,)","('null',)","(63,)","(54,)","(97,)","(80,)","(63,)","(52,)"
"(102,)","(78,)","(52,)","(59,)","(-12,)","(11,)","(19,)","(-19,)","(0.0,)","(-22.2,)","(-11.2,)","(4.84,)","(102,)","(78,)","(52,)","(59,)","(94,)","(80,)","(60,)","(53,)"
"(126,)","(102,)","(43,)","(57,)","(-12,)","(11,)","(22,)","(-21,)","(24.42,)","(24.13,)","(-8.57,)","(-1.29,)","('null',)","('null',)","(43,)","(57,)","(98,)","(80,)","(51,)","(55,)"
"(105,)","(102,)","(53,)","(56,)","(-12,)","(11,)","(21,)","(-22,)","(-21.72,)","(0.0,)","(9.62,)","(-1.63,)","(105,)","(102,)","(53,)","(56,)","(103,)","(82,)","(52,)","(55,)"
"(95,)","(105,)","(55,)","(57,)","(-12,)","(11,)","(18,)","(-20,)","(-10.03,)","(2.7,)","(2.22,)","(1.63,)","(95,)","(105,)","(55,)","(57,)","(102,)","(95,)","(53,)","(55,)"
"(100,)","(91,)","(62,)","(72,)","(-9,)","(8,)","(13,)","(-14,)","(4.76,)","(-13.31,)","(6.46,)","(14.1,)","(100,)","(91,)","(62,)","('null',)","(100,)","(94,)","(54,)","(56,)"
"(117,)","(88,)","(54,)","(56,)","(-8,)","(7,)","(8,)","(-9,)","(17.65,)","(-3.07,)","(-7.59,)","(-15.33,)","('null',)","(88,)","(54,)","(56,)","(100,)","(92,)","(53,)","(57,)"
"(100,)","(86,)","(54,)","(56,)","(-5,)","(4,)","(6,)","(-6,)","(-17.02,)","(-1.93,)","(0.0,)","(0.0,)","(100,)","(86,)","(54,)","(56,)","(100,)","(94,)","(53,)","(56,)"
"(100,)","(106,)","(58,)","(59,)","(-4,)","(2,)","(4,)","(-4,)","(-0.63,)","(19.71,)","(4.4,)","(2.96,)","(100,)","('null',)","(58,)","(59,)","(100,)","(94,)","(56,)","(56,)"
"(98,)","(71,)","(62,)","(62,)","(-1,)","(0,)","(1,)","(-1,)","(-1.23,)","(-35.24,)","(3.19,)","(2.31,)","(98,)","(71,)","(62,)","(62,)","(98,)","(88,)","(57,)","(58,)"
"(100,)","(74,)","(72,)","(72,)","(1,)","(0,)","(-1,)","(1,)","(1.23,)","(2.65,)","(10.71,)","(10.71,)","(100,)","(74,)","('null',)","('null',)","(99,)","(82,)","(58,)","(58,)"
"(86,)","(76,)","(129,)","(148,)","(-2,)","(2,)","(2,)","(-2,)","(-13.04,)","(2.85,)","(56.3,)","(75.42,)","(86,)","(76,)","('null',)","('null',)","(96,)","(79,)","(57,)","(58,)"
"(91,)","(74,)","(64,)","(63,)","(-6,)","(5,)","(8,)","(-8,)","(5.0,)","(-2.85,)","(-64.52,)","(-84.66,)","(91,)","(74,)","(64,)","(63,)","(95,)","(76,)","(59,)","(60,)"
"(97,)","(64,)","(71,)","(63,)","(-8,)","(6,)","(11,)","(-11,)","(5.61,)","(-9.56,)","(6.91,)","(0.0,)","(97,)","(64,)","(71,)","(63,)","(95,)","(71,)","(63,)","(61,)"
"(104,)","(63,)","(68,)","(54,)","(-7,)","(6,)","(10,)","(-10,)","(7.01,)","(-1.02,)","(-3.05,)","(-9.07,)","(104,)","(63,)","(68,)","(54,)","(96,)","(70,)","(66,)","(60,)"
"(108,)","(71,)","(65,)","(52,)","(-6,)","(6,)","(7,)","(-7,)","(4.27,)","(7.94,)","(-3.34,)","(-2.13,)","(108,)","(71,)","(65,)","(52,)","(97,)","(70,)","(67,)","(58,)"
"(100,)","(67,)","(49,)","(55,)","(-5,)","(6,)","(6,)","(-7,)","(-8.21,)","(-3.63,)","(-15.66,)","(3.27,)","(100,)","(67,)","(49,)","(55,)","(97,)","(69,)","(63,)","(57,)"
"(91,)","(108,)","(83,)","(60,)","(-2,)","(2,)","(3,)","(-3,)","(-8.67,)","(40.31,)","(33.95,)","(5.05,)","(91,)","('null',)","('null',)","(60,)","(98,)","(67,)","(63,)","(57,)"
"(144,)","(71,)","(57,)","(60,)","(0,)","(-1,)","(-1,)","(1,)","(52.19,)","(-36.68,)","(-26.19,)","(0.0,)","('null',)","(71,)","(57,)","(60,)","(100,)","(67,)","(62,)","(57,)"
"(129,)","(74,)","(57,)","(65,)","(0,)","(-1,)","(-1,)","(1,)","(-15.11,)","(2.65,)","(0.83,)","(4.43,)","(129,)","(74,)","(57,)","(65,)","(106,)","(69,)","(59,)","(57,)"
"(85,)","(66,)","(60,)","(67,)","(0,)","(0,)","(0,)","(0,)","(-43.93,)","(-7.41,)","(2.64,)","(2.76,)","(85,)","(66,)","(60,)","(67,)","(102,)","(69,)","(57,)","(59,)"
"(68,)","(67,)","(62,)","(68,)","(0,)","(0,)","(0,)","(0,)","(-16.73,)","(1.13,)","(1.89,)","(0.58,)","(68,)","(67,)","(62,)","(68,)","(94,)","(69,)","(57,)","(62,)"
"(76,)","(104,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(7.81,)","(36.78,)","(5.88,)","(0.59,)","(76,)","('null',)","(68,)","(68,)","(89,)","(69,)","(60,)","(64,)"
"(91,)","(97,)","(70,)","(74,)","(0,)","(0,)","(0,)","(0,)","(15.76,)","(-7.01,)","(1.8,)","(5.11,)","('null',)","(97,)","(70,)","(74,)","(89,)","(75,)","(62,)","(67,)"
"(75,)","(72,)","(72,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-16.48,)","(-24.83,)","(2.55,)","(0.0,)","(75,)","(72,)","(72,)","(74,)","(86,)","(75,)","(64,)","(69,)"
"(74,)","(76,)","(63,)","(72,)","(0,)","(0,)","(0,)","(0,)","(-1.4,)","(4.2,)","(-9.24,)","(-2.0,)","(74,)","(76,)","(63,)","(72,)","(75,)","(75,)","(65,)","(70,)"
"(63,)","(81,)","(64,)","(67,)","(0,)","(0,)","(0,)","(0,)","(-10.58,)","(4.71,)","(1.02,)","(-4.28,)","(63,)","(81,)","(64,)","(67,)","(71,)","(78,)","(66,)","(70,)"
"(83,)","(66,)","(70,)","(67,)","(2,)","(-2,)","(-1,)","(2,)","(19.84,)","(-14.97,)","(5.66,)","(0.0,)","('null',)","(66,)","(70,)","(67,)","(72,)","(78,)","(67,)","(70,)"
"(80,)","(70,)","(71,)","(76,)","(5,)","(-5,)","(-3,)","(5,)","(-3.33,)","(3.51,)","(1.25,)","(8.39,)","(80,)","(70,)","(71,)","(76,)","(73,)","(77,)","(68,)","(71,)"
"(142,)","(128,)","(71,)","(76,)","(10,)","(-10,)","(-7,)","(7,)","(62.86,)","(58.03,)","(0.0,)","(0.73,)","('null',)","('null',)","(71,)","(76,)","(73,)","(73,)","(68,)","(72,)"
"(70,)","(55,)","(62,)","(80,)","(14,)","(-13,)","(-9,)","(8,)","(-72.68,)","(-72.65,)","(-9.41,)","(3.88,)","(70,)","(55,)","(62,)","(80,)","(71,)","(69,)","(66,)","(73,)"
"(53,)","(57,)","(66,)","(85,)","(15,)","(-15,)","(-10,)","(9,)","(-16.84,)","(2.42,)","(4.65,)","(4.3,)","(53,)","(57,)","(66,)","(85,)","(66,)","(65,)","(67,)","(75,)"
"(70,)","(59,)","(72,)","(88,)","(15,)","(-15,)","(-9,)","(9,)","(16.84,)","(1.29,)","(5.41,)","(3.78,)","('null',)","(59,)","(72,)","(88,)","(67,)","(61,)","(68,)","(78,)"
"(72,)","(44,)","(72,)","(88,)","(16,)","(-16,)","(-9,)","(10,)","(2.55,)","(-14.81,)","(0.66,)","(0.0,)","(72,)","(44,)","(72,)","(88,)","(68,)","(57,)","(69,)","(82,)"
"(65,)","(55,)","(75,)","(93,)","(16,)","(-16,)","(-9,)","(10,)","(-7.69,)","(11.11,)","(2.74,)","(4.13,)","(65,)","('null',)","(75,)","(93,)","(65,)","(53,)","(69,)","(85,)"
"(102,)","(100,)","(78,)","(90,)","(10,)","(-9,)","(-6,)","(7,)","(37.52,)","(45.07,)","(2.96,)","(-2.63,)","('null',)","('null',)","(78,)","(90,)","(65,)","(53,)","(70,)","(87,)"
"(53,)","(53,)","(80,)","(88,)","(2,)","(0,)","(-2,)","(2,)","(-49.23,)","(-47.3,)","(1.57,)","(-1.51,)","(53,)","(53,)","(80,)","(88,)","(60,)","(53,)","(73,)","(88,)"
"(136,)","(95,)","(78,)","(86,)","(7,)","(-3,)","(-4,)","(5,)","(83.42,)","(41.9,)","(-1.57,)","(-1.93,)","('null',)","('null',)","(78,)","(86,)","(63,)","(52,)","(75,)","(88,)"
"(72,)","(60,)","(72,)","(84,)","(15,)","(-14,)","(-9,)","(10,)","(-64.68,)","(-34.63,)","(-5.7,)","(-2.3,)","(72,)","(60,)","(72,)","(84,)","(65,)","(52,)","(75,)","(88,)"
"(62,)","(118,)","(72,)","(72,)","(27,)","(-29,)","(-14,)","(15,)","(-10.06,)","(57.91,)","(0.0,)","(-12.58,)","(62,)","('null',)","(72,)","(72,)","(63,)","(56,)","(75,)","(85,)"
"(88,)","(86,)","(74,)","(93,)","(36,)","(-38,)","(-16,)","(17,)","(26.87,)","(-32.5,)","(1.35,)","(21.5,)","('null',)","(86,)","(74,)","('null',)","(62,)","(66,)","(75,)","(84,)"
"(44,)","(52,)","(72,)","(96,)","(35,)","(-34,)","(-14,)","(15,)","(-44.44,)","(-33.73,)","(-1.35,)","(3.4,)","(44,)","(52,)","(72,)","(96,)","(57,)","(62,)","(74,)","(85,)"
"(45,)","(67,)","(75,)","(93,)","(30,)","(-26,)","(-13,)","(14,)","(0.75,)","(15.51,)","(2.74,)","(-3.95,)","(45,)","('null',)","(75,)","(93,)","(55,)","(66,)","(73,)","(86,)"
"(29,)","(51,)","(78,)","(88,)","(29,)","(-26,)","(-13,)","(14,)","(-15.57,)","(-16.51,)","(2.96,)","(-4.13,)","(29,)","(51,)","(78,)","(88,)","(50,)","(62,)","(73,)","(86,)"
"(46,)","(63,)","(98,)","(100,)","(30,)","(-29,)","(-13,)","(14,)","(17.15,)","(12.21,)","(20.33,)","(11.74,)","('null',)","('null',)","('null',)","('null',)","(45,)","(63,)","(74,)","(87,)"
"(38,)","(50,)","(80,)","(111,)","(30,)","(-31,)","(-13,)","(14,)","(-8.69,)","(-13.18,)","(-18.77,)","(10.48,)","(38,)","(50,)","(80,)","('null',)","(39,)","(59,)","(75,)","(92,)"
"(54,)","(39,)","(85,)","(111,)","(30,)","(-30,)","(-13,)","(14,)","(16.33,)","(-10.51,)","(5.11,)","(0.0,)","('null',)","(39,)","(85,)","(111,)","(39,)","(48,)","(78,)","(97,)"
"(68,)","(43,)","(90,)","(88,)","(30,)","(-29,)","(-13,)","(14,)","(13.95,)","(3.21,)","(5.8,)","(-22.22,)","('null',)","(43,)","(90,)","(88,)","(37,)","(45,)","(81,)","(95,)"
"(39,)","(45,)","(91,)","(93,)","(30,)","(-29,)","(-13,)","(14,)","(-28.58,)","(2.19,)","(1.04,)","(4.68,)","(39,)","(45,)","(91,)","(93,)","(35,)","(45,)","(84,)","(95,)"
"(40,)","(44,)","(88,)","(86,)","(30,)","(-29,)","(-13,)","(14,)","(0.6,)","(-0.75,)","(-3.07,)","(-6.61,)","(40,)","(44,)","(88,)","(86,)","(39,)","(44,)","(86,)","(94,)"
