"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(3,)","(12,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.97,)","(-0.37,)","(4.26,)","(-5.09,)","(3,)","(12,)","(4,)","(0,)","(0,)","(9,)","(0,)","(1,)","(958806,)"
"(22,)","(21,)","(4,)","(7,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(19.02,)","(9.28,)","(0.0,)","(7.94,)","(22,)","(21,)","(4,)","(7,)","(4,)","(14,)","(1,)","(2,)","(958857,)"
"(22,)","(21,)","(12,)","(7,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(7.75,)","(0.0,)","(22,)","(21,)","(12,)","(7,)","(7,)","(15,)","(3,)","(4,)","(958908,)"
"(39,)","(16,)","(12,)","(15,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(16.81,)","(-5.79,)","(0.0,)","(7.94,)","(39,)","(16,)","(12,)","(15,)","(14,)","(15,)","(5,)","(6,)","(958959,)"
"(39,)","(43,)","(18,)","(21,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(26.95,)","(6.51,)","(5.98,)","(39,)","('null',)","(18,)","(21,)","(20,)","(16,)","(8,)","(9,)","(959010,)"
"(33,)","(54,)","(26,)","(26,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-6.05,)","(11.41,)","(7.63,)","(4.81,)","(33,)","('null',)","(26,)","(26,)","(26,)","(17,)","(12,)","(12,)","(959061,)"
"(36,)","(65,)","(30,)","(32,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.28,)","(10.62,)","(4.51,)","(5.85,)","(36,)","('null',)","(30,)","(32,)","(31,)","(19,)","(17,)","(18,)","(959112,)"
"(50,)","(37,)","(39,)","(35,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(14.28,)","(-28.0,)","(8.56,)","(2.57,)","(50,)","('null',)","(39,)","(35,)","(36,)","(18,)","(22,)","(22,)","(959163,)"
"(44,)","(83,)","(41,)","(39,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-5.87,)","(46.3,)","(1.81,)","(4.71,)","(44,)","('null',)","(41,)","(39,)","(40,)","(16,)","(27,)","(28,)","(959214,)"
"(60,)","(45,)","(45,)","(45,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(16.16,)","(-37.36,)","(4.95,)","(5.4,)","(60,)","('null',)","(45,)","(45,)","(43,)","('null',)","(33,)","(33,)","(959265,)"
"(61,)","(50,)","(48,)","(51,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.93,)","(4.34,)","(2.51,)","(6.08,)","(61,)","(50,)","(48,)","(51,)","(47,)","(50,)","(38,)","(38,)","(959316,)"
"(55,)","(54,)","(52,)","(52,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-5.98,)","(4.11,)","(3.8,)","(1.01,)","(55,)","(54,)","(52,)","(52,)","(51,)","(52,)","(42,)","(42,)","(959367,)"
"(68,)","(57,)","(56,)","(55,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(13.41,)","(3.55,)","(4.05,)","(3.27,)","(68,)","(57,)","(56,)","(55,)","(56,)","(53,)","(46,)","(46,)","(959418,)"
"(78,)","(60,)","(60,)","(59,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(9.47,)","(2.64,)","(4.27,)","(3.7,)","(78,)","(60,)","(60,)","(59,)","(61,)","(55,)","(50,)","(50,)","(959469,)"
"(72,)","(65,)","(62,)","(63,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-5.7,)","(4.43,)","(1.41,)","(4.23,)","(72,)","(65,)","(62,)","(63,)","(65,)","(57,)","(53,)","(54,)","(959520,)"
"(66,)","(66,)","(66,)","(65,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-6.06,)","(1.63,)","(4.65,)","(1.55,)","(66,)","(66,)","(66,)","(65,)","(66,)","(58,)","(57,)","(57,)","(959571,)"
"(78,)","(70,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(11.76,)","(3.51,)","(2.3,)","(3.92,)","(78,)","(70,)","(68,)","(68,)","(69,)","(62,)","(60,)","(60,)","(959622,)"
"(74,)","(74,)","(70,)","(70,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-4.36,)","(3.9,)","(1.21,)","(1.21,)","(74,)","(74,)","(70,)","(70,)","(72,)","(65,)","(63,)","(63,)","(959673,)"
"(76,)","(74,)","(72,)","(72,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.12,)","(0.0,)","(2.55,)","(1.9,)","(76,)","(74,)","(72,)","(72,)","(74,)","(68,)","(66,)","(66,)","(959724,)"
"(76,)","(76,)","(76,)","(74,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.73,)","(2.85,)","(4.2,)","(2.0,)","(76,)","(76,)","(76,)","(74,)","(73,)","(70,)","(69,)","(68,)","(959775,)"
"(78,)","(78,)","(76,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.51,)","(1.51,)","(0.0,)","(2.85,)","(78,)","(78,)","(76,)","(76,)","(74,)","(73,)","(71,)","(70,)","(959826,)"
"(81,)","(81,)","(78,)","(78,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.2,)","(3.2,)","(1.51,)","(1.51,)","(81,)","(81,)","(78,)","(78,)","(77,)","(75,)","(73,)","(73,)","(959877,)"
"(83,)","(82,)","(80,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.7,)","(0.42,)","(1.57,)","(3.2,)","(83,)","(82,)","(80,)","(81,)","(78,)","(77,)","(75,)","(75,)","(959928,)"
"(85,)","(85,)","(81,)","(82,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.77,)","(3.06,)","(1.63,)","(0.42,)","(85,)","(85,)","(81,)","(82,)","(79,)","(79,)","(77,)","(77,)","(959979,)"
"(115,)","(86,)","(83,)","(83,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(30.84,)","(1.85,)","(1.7,)","(1.28,)","('null',)","(86,)","(83,)","(83,)","(80,)","(81,)","(79,)","(79,)","(960030,)"
"(87,)","(90,)","(84,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-28.51,)","(3.44,)","(1.32,)","(3.62,)","(87,)","(90,)","(84,)","(86,)","(82,)","(83,)","(80,)","(81,)","(960081,)"
"(90,)","(88,)","(85,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.48,)","(-1.51,)","(0.45,)","(-1.85,)","(90,)","(88,)","(85,)","(85,)","(85,)","(85,)","(81,)","(82,)","(960132,)"
"(88,)","(88,)","(86,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.02,)","(0.0,)","(1.85,)","(3.78,)","(88,)","(88,)","(86,)","(88,)","(86,)","(86,)","(83,)","(84,)","(960183,)"
"(90,)","(90,)","(87,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.02,)","(1.51,)","(0.48,)","(-1.93,)","(90,)","(90,)","(87,)","(86,)","(88,)","(87,)","(84,)","(85,)","(960234,)"
"(91,)","(93,)","(86,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.04,)","(2.63,)","(-0.48,)","(0.0,)","(91,)","(93,)","(86,)","(86,)","(89,)","(89,)","(85,)","(85,)","(960285,)"
"(90,)","(90,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.04,)","(-2.63,)","(1.93,)","(1.93,)","(90,)","(90,)","(88,)","(88,)","(89,)","(89,)","(86,)","(86,)","(960336,)"
"(93,)","(90,)","(90,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.66,)","(0.51,)","(1.51,)","(-1.93,)","(93,)","(90,)","(90,)","(86,)","(90,)","(89,)","(87,)","(86,)","(960387,)"
"(93,)","(93,)","(90,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(2.66,)","(0.51,)","(5.0,)","(93,)","(93,)","(90,)","(91,)","(90,)","(90,)","(87,)","(87,)","(960438,)"
"(95,)","(95,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.21,)","(1.67,)","(-0.51,)","(-1.04,)","(95,)","(95,)","(90,)","(90,)","(92,)","(91,)","(88,)","(87,)","(960489,)"
"(95,)","(97,)","(93,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.32,)","(2.63,)","(-0.51,)","(95,)","(97,)","(93,)","(90,)","(92,)","(93,)","(89,)","(88,)","(960540,)"
"(95,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-2.32,)","(0.54,)","(2.63,)","(95,)","(95,)","(93,)","(93,)","(93,)","(93,)","(90,)","(89,)","(960591,)"
"(96,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(0.0,)","(-0.54,)","(0.54,)","(96,)","(95,)","(93,)","(93,)","(94,)","(94,)","(91,)","(90,)","(960642,)"
"(96,)","(97,)","(91,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.32,)","(-1.07,)","(-0.54,)","(96,)","(97,)","(91,)","(93,)","(95,)","(95,)","(91,)","(91,)","(960693,)"
"(97,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.59,)","(-2.32,)","(1.61,)","(0.54,)","(97,)","(95,)","(93,)","(93,)","(95,)","(95,)","(92,)","(92,)","(960744,)"
"(95,)","(96,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.32,)","(1.73,)","(-0.54,)","(0.0,)","(95,)","(96,)","(93,)","(93,)","(95,)","(95,)","(92,)","(92,)","(960795,)"
"(98,)","(97,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.53,)","(0.59,)","(2.21,)","(-0.54,)","(98,)","(97,)","(95,)","(93,)","(96,)","(95,)","(93,)","(93,)","(960846,)"
"(96,)","(96,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(-0.59,)","(0.0,)","(0.54,)","(96,)","(96,)","(95,)","(93,)","(96,)","(96,)","(93,)","(93,)","(960897,)"
"(100,)","(98,)","(93,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.03,)","(1.8,)","(-1.67,)","(1.67,)","(100,)","(98,)","(93,)","(95,)","(97,)","(96,)","(93,)","(93,)","(960948,)"
"(96,)","(96,)","(96,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.03,)","(-1.8,)","(3.4,)","(-1.67,)","(96,)","(96,)","(96,)","(93,)","(97,)","(96,)","(94,)","(93,)","(960999,)"
"(98,)","(100,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(1.8,)","(3.03,)","(-1.73,)","(1.67,)","(98,)","(100,)","(95,)","(95,)","(97,)","(97,)","(94,)","(93,)","(961050,)"
"(166,)","(144,)","(144,)","(161,)","(7,)","(8,)","(7,)","(7,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(7,)","(8,)","(7,)","(7,)","(67.9,)","(44.93,)","(48.91,)","(66.38,)","('null',)","('null',)","('null',)","('null',)","(97,)","(97,)","(94,)","(93,)","(961101,)"
"(153,)","(183,)","(104,)","(93,)","(23,)","(24,)","(22,)","(22,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(15,)","(15,)","(14,)","(14,)","(-12.82,)","(38.98,)","(-39.57,)","(-68.59,)","('null',)","('null',)","(104,)","(93,)","(97,)","(97,)","(96,)","(93,)","(961152,)"
"(95,)","(148,)","(85,)","(83,)","(39,)","(42,)","(40,)","(40,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(16,)","(18,)","(17,)","(17,)","(-58.61,)","(-35.76,)","(-19.47,)","(-9.69,)","(95,)","('null',)","(85,)","(83,)","(97,)","(98,)","(94,)","(91,)","(961203,)"
"(90,)","(121,)","(97,)","(80,)","(56,)","(61,)","(59,)","(58,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(17,)","(19,)","(18,)","(18,)","(-4.33,)","(-26.94,)","(12.45,)","(-3.33,)","(90,)","('null',)","(97,)","(80,)","(94,)","(98,)","(95,)","(88,)","(961254,)"
"(86,)","(136,)","(148,)","(161,)","(74,)","(80,)","(78,)","(77,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(17,)","(19,)","(18,)","(18,)","(-3.95,)","(14.84,)","(50.59,)","(81.62,)","(86,)","('null',)","('null',)","('null',)","(92,)","(100,)","(95,)","(87,)","(961305,)"
"(125,)","(105,)","(102,)","(90,)","(86,)","(89,)","(89,)","(88,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(11,)","(8,)","(11,)","(11,)","(38.04,)","(-30.79,)","(-45.58,)","(-71.22,)","('null',)","(105,)","(102,)","(90,)","(90,)","(105,)","(97,)","(86,)","(961356,)"
"(114,)","(80,)","(129,)","(121,)","(85,)","(84,)","(86,)","(86,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(0,)","(-5,)","(-2,)","(-1,)","(-10.71,)","(-25.26,)","(26.47,)","(30.82,)","('null',)","(80,)","('null',)","('null',)","(90,)","(92,)","(97,)","(86,)","(961407,)"
"(83,)","(80,)","(76,)","(72,)","(79,)","(76,)","(77,)","(78,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(-6,)","(-7,)","(-8,)","(-8,)","(-30.95,)","(0.0,)","(-52.11,)","(-49.14,)","(83,)","(80,)","(76,)","(72,)","(88,)","(88,)","(90,)","(81,)","(961458,)"
"(85,)","(80,)","(76,)","(80,)","(77,)","(75,)","(75,)","(75,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(-1,)","(0,)","(-2,)","(-2,)","(1.77,)","(0.0,)","(-0.73,)","(8.74,)","(85,)","(80,)","(76,)","(80,)","(86,)","(86,)","(87,)","(80,)","(961509,)"
"(85,)","(81,)","(84,)","(81,)","(79,)","(79,)","(78,)","(78,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(1,)","(3,)","(3,)","(2,)","(0.0,)","(1.63,)","(8.47,)","(0.82,)","(85,)","(81,)","(84,)","(81,)","(84,)","(85,)","(84,)","(80,)","(961560,)"
"(85,)","(82,)","(83,)","(85,)","(80,)","(81,)","(81,)","(81,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(1,)","(1,)","(2,)","(2,)","(0.0,)","(0.42,)","(-1.32,)","(3.47,)","(85,)","(82,)","(83,)","(85,)","(84,)","(84,)","(84,)","(81,)","(961611,)"
"(83,)","(85,)","(85,)","(85,)","(80,)","(80,)","(81,)","(80,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(0,)","(-1,)","(0,)","(0,)","(-1.77,)","(3.06,)","(1.77,)","(0.0,)","(83,)","(85,)","(85,)","(85,)","(84,)","(81,)","(80,)","(80,)","(961662,)"
"(88,)","(88,)","(88,)","(88,)","(80,)","(79,)","(79,)","(79,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(0,)","(-1,)","(-1,)","(0,)","(5.56,)","(3.78,)","(3.78,)","(3.78,)","(88,)","(88,)","(88,)","(88,)","(84,)","(82,)","(82,)","(81,)","(961713,)"
"(88,)","(88,)","(88,)","(88,)","(80,)","(79,)","(79,)","(79,)","(131,)","(131,)","(131,)","(131,)","(80,)","(80,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(88,)","(88,)","(88,)","(88,)","(85,)","(84,)","(84,)","(84,)","(961764,)"
