"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(-25.64,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(292097,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(292148,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.06,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(292199,)"
"(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(292250,)"
"(0,)","(0,)","(4,)","(3,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.06,)","(0.06,)","(4.0,)","(3.84,)","(0,)","(0,)","(4,)","(3,)","(0,)","(0,)","(0,)","(0,)","(292301,)"
"(0,)","(0,)","(4,)","(3,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(4,)","(3,)","(0,)","(0,)","(1,)","(1,)","(292352,)"
"(13,)","(9,)","(0,)","(9,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(13.4,)","(9.74,)","(-4.0,)","(5.61,)","(13,)","(9,)","(0,)","(9,)","(2,)","(1,)","(1,)","(2,)","(292403,)"
"(30,)","(9,)","(11,)","(9,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(16.9,)","(0.0,)","(11.11,)","(0.0,)","(30,)","(9,)","(11,)","(9,)","(7,)","(3,)","(3,)","(4,)","(292454,)"
"(22,)","(35,)","(18,)","(17,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-7.31,)","(25.28,)","(7.41,)","(8.09,)","(22,)","('null',)","(18,)","(17,)","(10,)","(3,)","(6,)","(6,)","(292505,)"
"(27,)","(23,)","(23,)","(22,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.22,)","(-11.28,)","(5.29,)","(5.44,)","(27,)","(23,)","(23,)","(22,)","(15,)","(8,)","(10,)","(10,)","(292556,)"
"(66,)","(27,)","(28,)","(27,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(39.46,)","(3.4,)","(5.18,)","(4.22,)","('null',)","(27,)","(28,)","(27,)","(18,)","(13,)","(14,)","(14,)","(292607,)"
"(38,)","(65,)","(33,)","(34,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-28.57,)","(37.83,)","(4.35,)","(6.98,)","(38,)","('null',)","(33,)","(34,)","(26,)","(17,)","(18,)","(19,)","(292658,)"
"(52,)","(37,)","(38,)","(39,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(14.19,)","(-27.48,)","(4.76,)","(5.03,)","(52,)","(37,)","(38,)","(39,)","(33,)","(24,)","(25,)","(24,)","(292709,)"
"(47,)","(41,)","(42,)","(42,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-4.67,)","(4.11,)","(4.23,)","(3.11,)","(47,)","(41,)","(42,)","(42,)","(37,)","(32,)","(30,)","(30,)","(292760,)"
"(59,)","(45,)","(49,)","(47,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(11.64,)","(4.31,)","(7.05,)","(5.29,)","(59,)","(45,)","(49,)","(47,)","(44,)","(34,)","(35,)","(35,)","(292811,)"
"(88,)","(49,)","(49,)","(49,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(29.63,)","(3.41,)","(0.0,)","(1.76,)","('null',)","(49,)","(49,)","(49,)","(49,)","(39,)","(39,)","(39,)","(292862,)"
"(63,)","(52,)","(52,)","(53,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-25.4,)","(2.9,)","(2.9,)","(3.95,)","(63,)","(52,)","(52,)","(53,)","(51,)","(44,)","(43,)","(44,)","(292913,)"
"(66,)","(56,)","(57,)","(56,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.17,)","(4.05,)","(5.68,)","(3.4,)","(66,)","(56,)","(57,)","(56,)","(57,)","(46,)","(47,)","(47,)","(292964,)"
"(70,)","(60,)","(59,)","(59,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.51,)","(4.27,)","(1.29,)","(2.52,)","(70,)","(60,)","(59,)","(59,)","(61,)","(50,)","(51,)","(51,)","(293015,)"
"(78,)","(62,)","(63,)","(63,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(8.26,)","(1.41,)","(4.23,)","(4.23,)","(78,)","(62,)","(63,)","(63,)","(67,)","(54,)","(54,)","(54,)","(293066,)"
"(81,)","(64,)","(65,)","(63,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.2,)","(2.5,)","(2.08,)","(0.0,)","(81,)","(64,)","(65,)","(63,)","(71,)","(57,)","(57,)","(57,)","(293117,)"
"(88,)","(65,)","(66,)","(66,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(7.26,)","(0.52,)","(1.09,)","(3.17,)","(88,)","(65,)","(66,)","(66,)","(74,)","(59,)","(60,)","(60,)","(293168,)"
"(90,)","(67,)","(68,)","(67,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.02,)","(2.76,)","(2.3,)","(1.13,)","(90,)","(67,)","(68,)","(67,)","(78,)","(62,)","(63,)","(62,)","(293219,)"
"(95,)","(68,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.33,)","(1.17,)","(0.0,)","(1.17,)","(95,)","(68,)","(68,)","(68,)","(83,)","(64,)","(64,)","(64,)","(293270,)"
"(95,)","(72,)","(71,)","(70,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(3.11,)","(2.46,)","(1.21,)","(95,)","(72,)","(71,)","(70,)","(87,)","(66,)","(66,)","(66,)","(293321,)"
"(83,)","(72,)","(74,)","(72,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-11.9,)","(0.66,)","(2.65,)","(2.55,)","(83,)","(72,)","(74,)","(72,)","(88,)","(68,)","(68,)","(67,)","(293372,)"
"(78,)","(76,)","(74,)","(74,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-4.9,)","(4.2,)","(0.0,)","(1.35,)","(78,)","(76,)","(74,)","(74,)","(88,)","(70,)","(70,)","(69,)","(293423,)"
"(81,)","(78,)","(78,)","(76,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.2,)","(1.51,)","(4.36,)","(2.85,)","(81,)","(78,)","(78,)","(76,)","(87,)","(72,)","(72,)","(71,)","(293474,)"
"(83,)","(80,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.7,)","(1.57,)","(1.57,)","(3.08,)","(83,)","(80,)","(80,)","(80,)","(85,)","(74,)","(74,)","(73,)","(293525,)"
"(83,)","(81,)","(81,)","(81,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.63,)","(1.63,)","(1.63,)","(83,)","(81,)","(81,)","(81,)","(83,)","(76,)","(76,)","(75,)","(293576,)"
"(83,)","(84,)","(83,)","(83,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(3.02,)","(1.7,)","(1.7,)","(83,)","(84,)","(83,)","(83,)","(81,)","(78,)","(78,)","(77,)","(293627,)"
"(87,)","(85,)","(85,)","(84,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.1,)","(0.45,)","(1.77,)","(1.32,)","(87,)","(85,)","(85,)","(84,)","(82,)","(80,)","(80,)","(79,)","(293678,)"
"(88,)","(85,)","(86,)","(85,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.46,)","(0.0,)","(1.85,)","(0.45,)","(88,)","(85,)","(86,)","(85,)","(84,)","(82,)","(82,)","(81,)","(293729,)"
"(86,)","(86,)","(87,)","(86,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.93,)","(1.85,)","(0.48,)","(1.85,)","(86,)","(86,)","(87,)","(86,)","(85,)","(83,)","(83,)","(83,)","(293780,)"
"(90,)","(90,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.44,)","(3.44,)","(1.46,)","(1.93,)","(90,)","(90,)","(88,)","(88,)","(86,)","(85,)","(85,)","(84,)","(293831,)"
"(90,)","(90,)","(88,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.51,)","(0.51,)","(0.0,)","(0.0,)","(90,)","(90,)","(88,)","(88,)","(87,)","(86,)","(86,)","(85,)","(293882,)"
"(88,)","(88,)","(90,)","(88,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.02,)","(-2.02,)","(1.51,)","(0.0,)","(88,)","(88,)","(90,)","(88,)","(88,)","(87,)","(87,)","(86,)","(293933,)"
"(93,)","(93,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.13,)","(4.13,)","(0.51,)","(2.02,)","(93,)","(93,)","(90,)","(90,)","(89,)","(88,)","(88,)","(87,)","(293984,)"
"(93,)","(91,)","(91,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(-1.07,)","(1.04,)","(1.04,)","(93,)","(91,)","(91,)","(91,)","(90,)","(89,)","(89,)","(88,)","(294035,)"
"(93,)","(93,)","(93,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(1.07,)","(1.07,)","(-1.04,)","(93,)","(93,)","(93,)","(90,)","(91,)","(90,)","(90,)","(89,)","(294086,)"
"(93,)","(93,)","(91,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(0.54,)","(-1.07,)","(2.66,)","(93,)","(93,)","(91,)","(93,)","(91,)","(91,)","(90,)","(90,)","(294137,)"
"(93,)","(95,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.67,)","(1.61,)","(-0.54,)","(93,)","(95,)","(93,)","(93,)","(92,)","(92,)","(91,)","(90,)","(294188,)"
"(95,)","(93,)","(93,)","(91,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.67,)","(-2.21,)","(-0.54,)","(-1.07,)","(95,)","(93,)","(93,)","(91,)","(93,)","(93,)","(91,)","(91,)","(294239,)"
"(95,)","(95,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.21,)","(2.21,)","(3.28,)","(95,)","(95,)","(95,)","(95,)","(93,)","(93,)","(92,)","(92,)","(294290,)"
"(95,)","(95,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(-1.67,)","(95,)","(95,)","(95,)","(93,)","(94,)","(94,)","(93,)","(92,)","(294341,)"
"(97,)","(95,)","(93,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.32,)","(0.0,)","(-1.67,)","(1.67,)","(97,)","(95,)","(93,)","(95,)","(94,)","(94,)","(93,)","(93,)","(294392,)"
"(95,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.32,)","(1.73,)","(1.67,)","(0.0,)","(95,)","(96,)","(95,)","(95,)","(95,)","(94,)","(94,)","(93,)","(294443,)"
"(96,)","(95,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(-1.73,)","(0.0,)","(-1.67,)","(96,)","(95,)","(95,)","(93,)","(95,)","(94,)","(94,)","(93,)","(294494,)"
"(97,)","(98,)","(95,)","(97,)","(0,)","(0,)","(0,)","(0,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(0,)","(0,)","(0,)","(0,)","(0.59,)","(3.53,)","(0.0,)","(3.99,)","(97,)","(98,)","(95,)","(97,)","(95,)","(95,)","(94,)","(94,)","(294545,)"
"(140,)","(161,)","(161,)","(148,)","(7,)","(-8,)","(-7,)","(7,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(7,)","(8,)","(7,)","(7,)","(42.79,)","(62.85,)","(66.38,)","(50.59,)","('null',)","('null',)","('null',)","('null',)","(96,)","(95,)","(94,)","(94,)","(294596,)"
"(90,)","(102,)","(111,)","(96,)","(22,)","(-25,)","(-19,)","(19,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(14,)","(16,)","(11,)","(11,)","(-49.44,)","(-59.05,)","(-50.51,)","(-51.18,)","(90,)","(102,)","(111,)","(96,)","(95,)","(97,)","(97,)","(95,)","(294647,)"
"(75,)","(90,)","(148,)","(130,)","(37,)","(-40,)","(-21,)","(20,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(14,)","(14,)","(2,)","(1,)","(-15.44,)","(-12.17,)","(37.04,)","(33.11,)","(75,)","(90,)","('null',)","('null',)","(90,)","(96,)","(99,)","(95,)","(294698,)"
"(98,)","(121,)","(111,)","(106,)","(39,)","(-41,)","(-16,)","(15,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(2,)","(1,)","(-5,)","(-5,)","(23.29,)","(30.82,)","(-37.04,)","(-23.41,)","('null',)","('null',)","(111,)","(106,)","(89,)","(96,)","(103,)","(98,)","(294749,)"
"(66,)","(56,)","(119,)","(113,)","(33,)","(-33,)","(-12,)","(12,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(-6,)","(-8,)","(-3,)","(-3,)","(-32.1,)","(-64.47,)","(7.94,)","(6.81,)","(66,)","(56,)","(119,)","(113,)","(82,)","(86,)","(109,)","(103,)","(294800,)"
"(51,)","(57,)","(118,)","(114,)","(30,)","(-28,)","(-13,)","(13,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(-3,)","(-4,)","(0,)","(1,)","(-15.38,)","(1.23,)","(-0.53,)","(1.47,)","(51,)","(57,)","(118,)","(114,)","(70,)","(76,)","(114,)","(107,)","(294851,)"
"(87,)","(63,)","(114,)","(113,)","(31,)","(-31,)","(-15,)","(15,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(1,)","(2,)","(2,)","(1,)","(36.15,)","(5.52,)","(-3.58,)","(-1.47,)","('null',)","(63,)","(114,)","(113,)","(70,)","(73,)","(114,)","(108,)","(294902,)"
"(65,)","(65,)","(115,)","(115,)","(33,)","(-34,)","(-16,)","(15,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(1,)","(3,)","(0,)","(0,)","(-22.39,)","(2.08,)","(1.0,)","(2.47,)","(65,)","(65,)","(115,)","(115,)","(64,)","(66,)","(115,)","(112,)","(294953,)"
"(66,)","(63,)","(125,)","(123,)","(33,)","(-34,)","(-15,)","(15,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(0,)","(0,)","(0,)","(0,)","(1.63,)","(-2.08,)","(9.84,)","(7.51,)","(66,)","(63,)","(125,)","(123,)","(62,)","(60,)","(117,)","(114,)","(295004,)"
"(66,)","(66,)","(125,)","(123,)","(33,)","(-33,)","(-15,)","(15,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(0,)","(-1,)","(0,)","(0,)","(0.0,)","(3.17,)","(0.0,)","(0.0,)","(66,)","(66,)","(125,)","(123,)","(62,)","(61,)","(119,)","(116,)","(295055,)"
"(80,)","(66,)","(128,)","(123,)","(33,)","(-32,)","(-15,)","(15,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(0,)","(0,)","(0,)","(0,)","(13.33,)","(0.0,)","(2.42,)","(0.0,)","(80,)","(66,)","(128,)","(123,)","(65,)","(63,)","(120,)","(118,)","(295106,)"
"(78,)","(67,)","(130,)","(126,)","(33,)","(-32,)","(-15,)","(15,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(0,)","(0,)","(0,)","(0,)","(-1.57,)","(1.13,)","(2.51,)","(3.53,)","(78,)","(67,)","(130,)","(126,)","(71,)","(65,)","(122,)","(120,)","(295157,)"
"(80,)","(70,)","(133,)","(128,)","(33,)","(-32,)","(-15,)","(15,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(0,)","(0,)","(0,)","(0,)","(1.57,)","(2.38,)","(2.61,)","(1.22,)","(80,)","(70,)","(133,)","(128,)","(72,)","(66,)","(126,)","(123,)","(295208,)"
"(78,)","(71,)","(133,)","(133,)","(33,)","(-32,)","(-15,)","(15,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(0,)","(0,)","(0,)","(0,)","(-1.57,)","(1.25,)","(0.0,)","(5.13,)","(78,)","(71,)","(133,)","(133,)","(74,)","(67,)","(129,)","(126,)","(295259,)"
"(75,)","(70,)","(136,)","(130,)","(33,)","(-32,)","(-15,)","(15,)","(94,)","(94,)","(191,)","(191,)","(33,)","(-33,)","(-15,)","(15,)","(0,)","(0,)","(0,)","(0,)","(-2.96,)","(-1.25,)","(2.72,)","(-2.61,)","(75,)","(70,)","(136,)","(130,)","(76,)","(68,)","(130,)","(127,)","(295310,)"
